,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
18441,,,"('great', 'especially')",7,,
18442,,,"('told', 'next')",7,,
18443,,,"('new', 'glass')",7,,
18444,,,"('found', 'service')",7,,
18445,,,"('rolls', 'started')",7,,
18446,,,"('well', 'little')",7,,
18447,,,"('fresh', 'cut')",7,,
18448,,,"('guess', 'cant')",7,,
18449,,,"('strongly', 'recommend')",7,,
18450,,,"('cheese', 'cucumber')",7,,
18451,,,"('im', 'california')",7,,
18452,,,"('place', '15')",7,,
18453,,,"('sauce', 'im')",7,,
18454,,,"('two', 'came')",7,,
18455,,,"('around', '2pm')",7,,
18456,,,"('ate', 'just')",7,,
18457,,,"('good', 'three')",7,,
18458,,,"('big', 'plus')",7,,
18459,,,"('pricing', 'food')",7,,
18460,,,"('table', 'small')",7,,
18461,,,"('away', 'saying')",7,,
18462,,,"('roll', 'big')",7,,
18463,,,"('service', 'small')",7,,
18464,,,"('seemed', 'irritated')",7,,
18465,,,"('however', 'recommend')",7,,
18466,,,"('us', 'confused')",7,,
18467,,,"('soup', 'sweet')",7,,
18468,,,"('better', 'however')",7,,
18469,,,"('taking', 'forever')",7,,
18470,,,"('since', 'reviews')",7,,
18471,,,"('also', 'weird')",7,,
18472,,,"('instead', 'making')",7,,
18473,,,"('well', 'restaurant')",7,,
18474,,,"('things', 'need')",7,,
18475,,,"('eat', 'free')",7,,
18476,,,"('dish', 'night')",7,,
18477,,,"('downhill', 'sushi')",7,,
18478,,,"('eating', 'rolls')",7,,
18479,,,"('shortly', 'thereafter')",7,,
18480,,,"('based', 'solely')",7,,
18481,,,"('rolls', 'think')",7,,
18482,,,"('pretty', 'friendly')",7,,
18483,,,"('anyway', 'im')",7,,
18484,,,"('place', 'cheap')",7,,
18485,,,"('meal', 'pretty')",7,,
18486,,,"('prices', 'place')",7,,
18487,,,"('bit', 'long')",7,,
18488,,,"('tofu', 'wasnt')",7,,
18489,,,"('menu', 'though')",7,,
18490,,,"('list', 'good')",7,,
18491,,,"('us', 'many')",7,,
18492,,,"('restaurant', 'mostly')",7,,
18493,,,"('many', 'rules')",7,,
18494,,,"('prices', 'seemed')",7,,
18495,,,"('decor', 'great')",7,,
18496,,,"('food', 'whole')",7,,
18497,,,"('others', 'ordered')",7,,
18498,,,"('pay', 'eat')",7,,
18499,,,"('hot', 'mess')",7,,
18500,,,"('miso', 'hungry')",7,,
18501,,,"('got', 'big')",7,,
18502,,,"('awful', 'dont')",7,,
18503,,,"('dinner', 'reservation')",7,,
18504,,,"('underwhelming', 'food')",7,,
18505,,,"('gave', 'benefit')",7,,
18506,,,"('menu', 'less')",7,,
18507,,,"('takeout', 'menu')",7,,
18508,,,"('back', 'overall')",7,,
18509,,,"('appetizer', 'ok')",7,,
18510,,,"('returning', 'unless')",7,,
18511,,,"('forgot', 'soup')",7,,
18512,,,"('cold', 'served')",7,,
18513,,,"('still', 'ate')",7,,
18514,,,"('treat', 'like')",7,,
18515,,,"('chef', 'staff')",7,,
18516,,,"('2', 'instead')",7,,
18517,,,"('even', 'made')",7,,
18518,,,"('football', 'game')",7,,
18519,,,"('disappointed', 'given')",7,,
18520,,,"('appetizer', 'fried')",7,,
18521,,,"('house', 'dressing')",7,,
18522,,,"('made', 'spicy')",7,,
18523,,,"('add', 'another')",7,,
18524,,,"('fun', 'vibe')",7,,
18525,,,"('first', 'noticed')",7,,
18526,,,"('feta', 'cheese')",7,,
18527,,,"('bill', 'said')",7,,
18528,,,"('delicious', 'good')",7,,
18529,,,"('chicken', 'sesame')",7,,
18530,,,"('friend', 'dinner')",7,,
18531,,,"('way', 'done')",7,,
18532,,,"('tuna', 'california')",7,,
18533,,,"('various', 'rolls')",7,,
18534,,,"('eat', 'server')",7,,
18535,,,"('sushi', 'selections')",7,,
18536,,,"('tell', 'food')",7,,
18537,,,"('deep', 'fry')",7,,
18538,,,"('go', 'hostess')",7,,
18539,,,"('wanted', 'nice')",7,,
18540,,,"('always', 'just')",7,,
18541,,,"('us', 'quite')",7,,
18542,,,"('try', 'happy')",7,,
18543,,,"('ordered', 'combination')",7,,
18544,,,"('12', 'inch')",7,,
18545,,,"('special', 'spicy')",7,,
18546,,,"('parties', 'came')",7,,
18547,,,"('high', 'priced')",7,,
18548,,,"('well', 'executed')",7,,
18549,,,"('one', 'sip')",7,,
18550,,,"('go', 'date')",7,,
18551,,,"('sushi', 'second')",7,,
18552,,,"('time', 'finished')",7,,
18553,,,"('try', 'least')",7,,
18554,,,"('even', 'touch')",7,,
18555,,,"('just', 'forgot')",7,,
18556,,,"('super', 'loud')",7,,
18557,,,"('original', 'waitress')",7,,
18558,,,"('hour', 'us')",7,,
18559,,,"('got', 'couple')",7,,
18560,,,"('explaining', 'menu')",7,,
18561,,,"('rolls', 'worth')",7,,
18562,,,"('oh', 'thats')",7,,
18563,,,"('drinks', 'place')",7,,
18564,,,"('well', 'well')",7,,
18565,,,"('went', 'boyfriend')",7,,
18566,,,"('womp', 'womp')",7,,
18567,,,"('asked', 'problem')",7,,
18568,,,"('sushi', 'arrive')",7,,
18569,,,"('couldnt', 'remember')",7,,
18570,,,"('togo', 'container')",7,,
18571,,,"('dish', 'time')",7,,
18572,,,"('expensive', 'rolls')",7,,
18573,,,"('mediocre', 'place')",7,,
18574,,,"('hungry', 'ate')",7,,
18575,,,"('stone', 'cold')",7,,
18576,,,"('nice', 'interior')",7,,
18577,,,"('place', 'said')",7,,
18578,,,"('completely', 'full')",7,,
18579,,,"('sashimi', 'ok')",7,,
18580,,,"('choose', 'one')",7,,
18581,,,"('great', 'today')",7,,
18582,,,"('small', 'scoop')",7,,
18583,,,"('willing', 'wait')",7,,
18584,,,"('potential', 'really')",7,,
18585,,,"('work', 'us')",7,,
18586,,,"('friends', 'said')",7,,
18587,,,"('anything', 'drink')",7,,
18588,,,"('roll', 'looks')",7,,
18589,,,"('ive', 'back')",7,,
18590,,,"('price', 'bad')",7,,
18591,,,"('asked', 'remove')",7,,
18592,,,"('eating', 'left')",7,,
18593,,,"('less', 'less')",7,,
18594,,,"('agree', 'previous')",7,,
18595,,,"('apps', 'drinks')",7,,
18596,,,"('make', 'time')",7,,
18597,,,"('roll', 'godzilla')",7,,
18598,,,"('soft', 'tofu')",7,,
18599,,,"('served', 'small')",7,,
18600,,,"('still', 'received')",7,,
18601,,,"('salad', 'appetizer')",7,,
18602,,,"('people', 'still')",7,,
18603,,,"('away', 'said')",7,,
18604,,,"('leaving', 'bad')",7,,
18605,,,"('barely', 'hear')",7,,
18606,,,"('soup', 'said')",7,,
18607,,,"('someone', 'waiting')",7,,
18608,,,"('got', 'bit')",7,,
18609,,,"('perfect', 'example')",7,,
18610,,,"('well', 'eating')",7,,
18611,,,"('fun', 'food')",7,,
18612,,,"('cup', 'water')",7,,
18613,,,"('rice', 'weird')",7,,
18614,,,"('walked', 'without')",7,,
18615,,,"('times', 'decided')",7,,
18616,,,"('without', 'word')",7,,
18617,,,"('allergic', 'avocado')",7,,
18618,,,"('bowl', 'said')",7,,
18619,,,"('sushi', 'unless')",7,,
18620,,,"('breaded', 'chicken')",7,,
18621,,,"('sushi', 'part')",7,,
18622,,,"('slow', 'maybe')",7,,
18623,,,"('steamed', 'white')",7,,
18624,,,"('times', 'place')",7,,
18625,,,"('slow', 'can')",7,,
18626,,,"('great', 'second')",7,,
18627,,,"('expected', 'wait')",7,,
18628,,,"('thanked', 'us')",7,,
18629,,,"('way', 'close')",7,,
18630,,,"('dinner', 'day')",7,,
18631,,,"('togo', 'boxes')",7,,
18632,,,"('know', 'went')",7,,
18633,,,"('table', 'within')",7,,
18634,,,"('thai', 'beef')",7,,
18635,,,"('restaurant', 'put')",7,,
18636,,,"('money', 'going')",7,,
18637,,,"('serve', 'ice')",7,,
18638,,,"('place', 'awful')",7,,
18639,,,"('came', 'half')",7,,
18640,,,"('bento', 'lunch')",7,,
18641,,,"('came', 'give')",7,,
18642,,,"('well', 'together')",7,,
18643,,,"('kind', 'person')",7,,
18644,,,"('given', '1')",7,,
18645,,,"('orders', 'coming')",7,,
18646,,,"('anymore', 'dont')",7,,
18647,,,"('arrived', 'minutes')",7,,
18648,,,"('better', 'like')",7,,
18649,,,"('menu', 'ask')",7,,
18650,,,"('dry', 'rolls')",7,,
18651,,,"('tip', '2')",7,,
18652,,,"('night', 'people')",7,,
18653,,,"('salty', 'noodles')",7,,
18654,,,"('rolls', 'total')",7,,
18655,,,"('2', 'beers')",7,,
18656,,,"('old', 'tasting')",7,,
18657,,,"('around', 'ask')",7,,
18658,,,"('said', 'lets')",7,,
18659,,,"('extremely', 'mediocre')",7,,
18660,,,"('grab', 'sushi')",7,,
18661,,,"('cigarette', 'smoke')",7,,
18662,,,"('disappointing', 'fish')",7,,
18663,,,"('first', 'tried')",7,,
18664,,,"('just', 'arent')",7,,
18665,,,"('away', 'first')",7,,
18666,,,"('soft', 'shelled')",7,,
18667,,,"('least', '1')",7,,
18668,,,"('absolutely', 'taste')",7,,
18669,,,"('fine', 'since')",7,,
18670,,,"('food', 'slightly')",7,,
18671,,,"('area', 'craving')",7,,
18672,,,"('expensive', 'compared')",7,,
18673,,,"('special', 'really')",7,,
18674,,,"('tip', 'im')",7,,
18675,,,"('one', 'set')",7,,
18676,,,"('chef', 'forgot')",7,,
18677,,,"('got', 'service')",7,,
18678,,,"('except', 'fried')",7,,
18679,,,"('fantastic', 'service')",7,,
18680,,,"('know', 'supposed')",7,,
18681,,,"('even', 'enjoy')",7,,
18682,,,"('never', 'returning')",7,,
18683,,,"('meal', 'said')",7,,
18684,,,"('try', 'will')",7,,
18685,,,"('free', 'parking')",7,,
18686,,,"('apologize', 'wait')",7,,
18687,,,"('needed', 'ask')",7,,
18688,,,"('went', 'day')",7,,
18689,,,"('portions', 'good')",7,,
18690,,,"('avocado', 'fish')",7,,
18691,,,"('wasnt', 'thing')",7,,
18692,,,"('smaller', 'pieces')",7,,
18693,,,"('nigiri', 'rice')",7,,
18694,,,"('brown', 'sugar')",7,,
18695,,,"('drinks', 'delivered')",7,,
18696,,,"('dinner', 'never')",7,,
18697,,,"('asked', 'reservation')",7,,
18698,,,"('will', 'avoid')",7,,
18699,,,"('less', 'impressive')",7,,
18700,,,"('sushi', 'figured')",7,,
18701,,,"('number', 'one')",7,,
18702,,,"('like', 'forever')",7,,
18703,,,"('good', 'kind')",7,,
18704,,,"('eat', 'risk')",7,,
18705,,,"('us', 'theres')",7,,
18706,,,"('theres', '2')",7,,
18707,,,"('groupon', 'sushi')",7,,
18708,,,"('rib', 'good')",7,,
18709,,,"('night', 'server')",7,,
18710,,,"('eating', 'meal')",7,,
18711,,,"('chairs', 'tables')",7,,
18712,,,"('coffee', 'shop')",7,,
18713,,,"('sitting', 'day')",7,,
18714,,,"('extra', 'roll')",7,,
18715,,,"('real', 'kicker')",7,,
18716,,,"('bowl', 'white')",7,,
18717,,,"('waiters', 'nice')",7,,
18718,,,"('environment', 'good')",7,,
18719,,,"('understand', 'ordered')",7,,
18720,,,"('like', '6')",7,,
18721,,,"('shrimp', 'ok')",7,,
18722,,,"('making', 'feel')",7,,
18723,,,"('different', 'one')",7,,
18724,,,"('dinning', 'experience')",7,,
18725,,,"('empty', 'didnt')",7,,
18726,,,"('friendly', 'overall')",7,,
18727,,,"('sauce', 'packets')",7,,
18728,,,"('come', 'soup')",7,,
18729,,,"('something', 'fried')",7,,
18730,,,"('instead', 'going')",7,,
18731,,,"('quite', 'dry')",7,,
18732,,,"('food', 'friend')",7,,
18733,,,"('also', 'hibachi')",7,,
18734,,,"('food', 'youd')",7,,
18735,,,"('even', 'feel')",7,,
18736,,,"('platter', 'came')",7,,
18737,,,"('recommending', 'place')",7,,
18738,,,"('bday', 'dinner')",7,,
18739,,,"('rolls', 'missing')",7,,
18740,,,"('rice', 'spring')",7,,
18741,,,"('experience', 'want')",7,,
18742,,,"('went', 'table')",7,,
18743,,,"('good', 'show')",7,,
18744,,,"('taste', 'however')",7,,
18745,,,"('charged', '1')",7,,
18746,,,"('dining', 'companions')",7,,
18747,,,"('night', 'seated')",7,,
18748,,,"('great', 'meals')",7,,
18749,,,"('receive', 'free')",7,,
18750,,,"('previously', 'ordered')",7,,
18751,,,"('go', 'busy')",7,,
18752,,,"('found', 'table')",7,,
18753,,,"('wasnt', 'listed')",7,,
18754,,,"('tables', 'two')",7,,
18755,,,"('since', 'saw')",7,,
18756,,,"('eat', 'last')",7,,
18757,,,"('people', 'told')",7,,
18758,,,"('completely', 'lacked')",7,,
18759,,,"('stars', 'wasnt')",7,,
18760,,,"('noodles', 'bit')",7,,
18761,,,"('person', 'took')",7,,
18762,,,"('ever', 'good')",7,,
18763,,,"('sierra', 'resort')",7,,
18764,,,"('upper', 'management')",7,,
18765,,,"('ocean', 'sushi')",7,,
18766,,,"('glass', 'full')",7,,
18767,,,"('sure', 'came')",7,,
18768,,,"('eating', 'two')",7,,
18769,,,"('used', 'groupon')",7,,
18770,,,"('group', '15')",7,,
18771,,,"('honestly', 'im')",7,,
18772,,,"('good', 'standard')",7,,
18773,,,"('will', 'choose')",7,,
18774,,,"('husbands', 'food')",7,,
18775,,,"('katsu', 'chicken')",7,,
18776,,,"('extra', 'dollar')",7,,
18777,,,"('two', 'chances')",7,,
18778,,,"('price', 'low')",7,,
18779,,,"('seasoned', 'sushi')",7,,
18780,,,"('nothing', 'seemed')",7,,
18781,,,"('cooked', 'seasoned')",7,,
18782,,,"('well', 'spent')",7,,
18783,,,"('town', 'however')",7,,
18784,,,"('unfortunately', 'server')",7,,
18785,,,"('normally', 'order')",7,,
18786,,,"('overall', 'go')",7,,
18787,,,"('nigiri', '2')",7,,
18788,,,"('sea', 'weed')",7,,
18789,,,"('price', 'came')",7,,
18790,,,"('remember', 'place')",7,,
18791,,,"('portion', 'chicken')",7,,
18792,,,"('food', 'ended')",7,,
18793,,,"('back', 'big')",7,,
18794,,,"('almost', 'seems')",7,,
18795,,,"('cute', 'place')",7,,
18796,,,"('3', '12')",7,,
18797,,,"('set', 'tone')",7,,
18798,,,"('sushi', 'plates')",7,,
18799,,,"('table', 'arrived')",7,,
18800,,,"('much', 'later')",7,,
18801,,,"('chef', 'put')",7,,
18802,,,"('without', 'making')",7,,
18803,,,"('actually', 'make')",7,,
18804,,,"('seem', 'concerned')",7,,
18805,,,"('blamed', 'us')",7,,
18806,,,"('customers', 'feel')",7,,
18807,,,"('cheesecake', 'factory')",7,,
18808,,,"('lunch', 'maybe')",7,,
18809,,,"('left', 'good')",7,,
18810,,,"('youre', 'sitting')",7,,
18811,,,"('way', 'wasnt')",7,,
18812,,,"('price', 'probably')",7,,
18813,,,"('little', 'higher')",7,,
18814,,,"('say', 'happy')",7,,
18815,,,"('come', 'every')",7,,
18816,,,"('told', 'wouldnt')",7,,
18817,,,"('since', 'took')",7,,
18818,,,"('past', 'several')",7,,
18819,,,"('location', 'im')",7,,
18820,,,"('food', 'supposed')",7,,
18821,,,"('forgot', 'two')",7,,
18822,,,"('feel', 'full')",7,,
18823,,,"('almost', 'ready')",7,,
18824,,,"('walking', 'back')",7,,
18825,,,"('felt', 'compelled')",7,,
18826,,,"('name', 'tag')",7,,
18827,,,"('service', 'people')",7,,
18828,,,"('recommended', 'friends')",7,,
18829,,,"('seems', 'gone')",7,,
18830,,,"('leave', 'full')",7,,
18831,,,"('get', 'waiters')",7,,
18832,,,"('change', 'back')",7,,
18833,,,"('order', 'rice')",7,,
18834,,,"('greeted', 'waitress')",7,,
18835,,,"('minutes', 'will')",7,,
18836,,,"('family', 'visiting')",7,,
18837,,,"('rolls', 'us')",7,,
18838,,,"('check', 'yelp')",7,,
18839,,,"('service', 'clearly')",7,,
18840,,,"('couldnt', 'stand')",7,,
18841,,,"('thats', 'fault')",7,,
18842,,,"('fresh', 'probably')",7,,
18843,,,"('later', 'one')",7,,
18844,,,"('work', 'just')",7,,
18845,,,"('gave', '1')",7,,
18846,,,"('havent', 'sushi')",7,,
18847,,,"('us', 'instead')",7,,
18848,,,"('waitress', 'ever')",7,,
18849,,,"('tried', 'really')",7,,
18850,,,"('friends', 'one')",7,,
18851,,,"('rolls', 'told')",7,,
18852,,,"('downhill', 'food')",7,,
18853,,,"('something', 'tasted')",7,,
18854,,,"('13', 'years')",7,,
18855,,,"('really', 'come')",7,,
18856,,,"('actually', 'getting')",7,,
18857,,,"('menus', 'drinks')",7,,
18858,,,"('sky', 'terrace')",7,,
18859,,,"('new', 'favorite')",7,,
18860,,,"('food', 'makes')",7,,
18861,,,"('got', 'phone')",7,,
18862,,,"('whole', 'new')",7,,
18863,,,"('took', 'great')",7,,
18864,,,"('entire', 'hour')",7,,
18865,,,"('placed', 'go')",7,,
18866,,,"('hope', 'experience')",7,,
18867,,,"('2', 'salads')",7,,
18868,,,"('sister', 'restaurant')",7,,
18869,,,"('took', 'upon')",7,,
18870,,,"('neither', 'hot')",7,,
18871,,,"('fresher', 'fish')",7,,
18872,,,"('na', 'get')",7,,
18873,,,"('quality', 'last')",7,,
18874,,,"('flavor', 'though')",7,,
18875,,,"('salad', 'first')",7,,
18876,,,"('land', 'locked')",7,,
18877,,,"('shiitake', 'mushrooms')",7,,
18878,,,"('great', 'rice')",7,,
18879,,,"('best', 'described')",7,,
18880,,,"('price', 'higher')",7,,
18881,,,"('little', 'get')",7,,
18882,,,"('really', 'thought')",7,,
18883,,,"('service', 'complete')",7,,
18884,,,"('just', 'use')",7,,
18885,,,"('fish', 'super')",7,,
18886,,,"('bad', 'get')",7,,
18887,,,"('less', 'friendly')",7,,
18888,,,"('good', 'options')",7,,
18889,,,"('almost', '45')",7,,
18890,,,"('hard', 'dry')",7,,
18891,,,"('together', 'just')",7,,
18892,,,"('look', 'food')",7,,
18893,,,"('sure', 'really')",7,,
18894,,,"('enough', 'keep')",7,,
18895,,,"('chicken', 'hard')",7,,
18896,,,"('part', 'really')",7,,
18897,,,"('course', 'dont')",7,,
18898,,,"('waitress', 'order')",7,,
18899,,,"('restaurant', 'twice')",7,,
18900,,,"('wait', 'tables')",7,,
18901,,,"('acted', 'though')",7,,
18902,,,"('pepper', 'tuna')",7,,
18903,,,"('food', 'must')",7,,
18904,,,"('location', 'right')",7,,
18905,,,"('see', 'rolls')",7,,
18906,,,"('cooked', 'ordered')",7,,
18907,,,"('chef', 'also')",7,,
18908,,,"('order', 'okay')",7,,
18909,,,"('minutes', 'made')",7,,
18910,,,"('ok', 'kind')",7,,
18911,,,"('servers', 'food')",7,,
18912,,,"('basil', 'beef')",7,,
18913,,,"('sour', 'cream')",7,,
18914,,,"('salad', 'nice')",7,,
18915,,,"('plates', 'never')",7,,
18916,,,"('hostess', 'just')",7,,
18917,,,"('part', 'entire')",7,,
18918,,,"('back', 'made')",7,,
18919,,,"('bring', '2')",7,,
18920,,,"('soup', 'brought')",7,,
18921,,,"('way', 'fish')",7,,
18922,,,"('ever', 'spent')",7,,
18923,,,"('sitting', 'front')",7,,
18924,,,"('thin', 'sliced')",7,,
18925,,,"('appetizers', 'crab')",7,,
18926,,,"('service', 'huge')",7,,
18927,,,"('maybe', 'much')",7,,
18928,,,"('great', 'great')",7,,
18929,,,"('nothing', 'less')",7,,
18930,,,"('back', 'pay')",7,,
18931,,,"('sushi', 'loved')",7,,
18932,,,"('dishes', 'tried')",7,,
18933,,,"('experienced', 'good')",7,,
18934,,,"('downtown', 'indy')",7,,
18935,,,"('degrees', 'outside')",7,,
18936,,,"('service', 'finally')",7,,
18937,,,"('back', 'prices')",7,,
18938,,,"('expensive', 'got')",7,,
18939,,,"('water', 'served')",7,,
18940,,,"('menu', 'reason')",7,,
18941,,,"('seat', 'sushi')",7,,
18942,,,"('enough', 'flavor')",7,,
18943,,,"('soup', 'container')",7,,
18944,,,"('real', 'estate')",7,,
18945,,,"('small', 'dish')",7,,
18946,,,"('long', 'order')",7,,
18947,,,"('asking', 'drink')",7,,
18948,,,"('late', 'evening')",7,,
18949,,,"('really', 'food')",7,,
18950,,,"('checked', 'food')",7,,
18951,,,"('roll', 'went')",7,,
18952,,,"('back', 'worst')",7,,
18953,,,"('ok', 'server')",7,,
18954,,,"('yrs', 'old')",7,,
18955,,,"('since', 'previous')",7,,
18956,,,"('definitely', 'felt')",7,,
18957,,,"('sushi', 'sucks')",7,,
18958,,,"('wasnt', 'nearly')",7,,
18959,,,"('place', 'location')",7,,
18960,,,"('cold', 'service')",7,,
18961,,,"('soup', 'best')",7,,
18962,,,"('lunch', 'day')",7,,
18963,,,"('table', 'far')",7,,
18964,,,"('taking', 'away')",7,,
18965,,,"('much', 'service')",7,,
18966,,,"('fish', 'cant')",7,,
18967,,,"('night', 'long')",7,,
18968,,,"('received', '2')",7,,
18969,,,"('go', 'many')",7,,
18970,,,"('zero', 'personality')",7,,
18971,,,"('like', 'restaurants')",7,,
18972,,,"('sauces', 'good')",7,,
18973,,,"('food', 'typical')",7,,
18974,,,"('maybe', 'give')",7,,
18975,,,"('shiroi', 'hana')",7,,
18976,,,"('force', 'eat')",7,,
18977,,,"('restaurants', 'service')",7,,
18978,,,"('ask', 'sauce')",7,,
18979,,,"('back', 'thats')",7,,
18980,,,"('mins', 'waiting')",7,,
18981,,,"('thought', 'put')",7,,
18982,,,"('heard', 'one')",7,,
18983,,,"('lot', 'customers')",7,,
18984,,,"('got', 'none')",7,,
18985,,,"('even', 'sat')",7,,
18986,,,"('table', 'almost')",7,,
18987,,,"('chicken', 'tasteless')",7,,
18988,,,"('eh', 'food')",7,,
18989,,,"('noodles', 'really')",7,,
18990,,,"('couple', 'appetizers')",7,,
18991,,,"('kinda', 'disappointed')",7,,
18992,,,"('rice', 'lo')",7,,
18993,,,"('past', '4')",7,,
18994,,,"('rating', 'low')",7,,
18995,,,"('waitress', 'horrible')",7,,
18996,,,"('can', 'found')",7,,
18997,,,"('rice', 'eat')",7,,
18998,,,"('ok', 'rolls')",7,,
18999,,,"('price', 'used')",7,,
19000,,,"('wanted', 'spicy')",7,,
19001,,,"('rolls', 'couple')",7,,
19002,,,"('expensive', 'can')",7,,
19003,,,"('soup', 'fried')",7,,
19004,,,"('wrong', 'twice')",7,,
19005,,,"('picture', 'menu')",7,,
19006,,,"('even', 'wanted')",7,,
19007,,,"('sweet', 'sauces')",7,,
19008,,,"('youre', 'spending')",7,,
19009,,,"('menu', 'different')",7,,
19010,,,"('club', 'music')",7,,
19011,,,"('maybe', 'twice')",7,,
19012,,,"('kinda', 'like')",7,,
19013,,,"('just', 'simple')",7,,
19014,,,"('back', 'average')",7,,
19015,,,"('going', 'first')",7,,
19016,,,"('servers', 'really')",7,,
19017,,,"('tea', 'drink')",7,,
19018,,,"('23', 'dollars')",7,,
19019,,,"('prices', 'cheap')",7,,
19020,,,"('empress', 'palace')",7,,
19021,,,"('service', 'may')",7,,
19022,,,"('need', 'find')",7,,
19023,,,"('rolls', 'large')",7,,
19024,,,"('might', 'even')",7,,
19025,,,"('roll', 'plus')",7,,
19026,,,"('almost', '60')",7,,
19027,,,"('best', 'get')",7,,
19028,,,"('rated', 'high')",7,,
19029,,,"('food', 'tables')",7,,
19030,,,"('search', 'decent')",7,,
19031,,,"('much', 'im')",7,,
19032,,,"('items', 'pretty')",7,,
19033,,,"('left', '2')",7,,
19034,,,"('gluten', 'allergy')",7,,
19035,,,"('made', 'never')",7,,
19036,,,"('went', 'seated')",7,,
19037,,,"('back', 'waited')",7,,
19038,,,"('say', 'definitely')",7,,
19039,,,"('looking', 'go')",7,,
19040,,,"('almost', 'room')",7,,
