"","business_id","text","topi"
"2173","r5vZtYFK5d8SHuPZPpclKw","$12 per person for old flavorless food and dirty utensils. I'm not from this area but I know there's a better Chinese food in Reno (Kitzke Ln.?) that charge $8.99 per person. Or for $3.99 more you can head to Atlantis -- they're the only buffet I know that serves lunch for a cheap price on the weekend. And they have massive amounts of food choices.",2
"2174","SQLR69gbo44FL1zhGA4sIA","I love their poke bowl, sooooo delicious!  I haven't try new menu and gotta try!",1
"2175","SQLR69gbo44FL1zhGA4sIA","Great taste and portion service amazing 1st time and impress!!! Will be back :D",2
"2176","-Xld662dL8WxrwP--bclIQ","Don't like sushi, but sliders were awesome.",1
"2177","-Xld662dL8WxrwP--bclIQ","RIP - this place closed down forever a few months ago. Sad! :-(",2
"2178","ETZK5PuCsVfQ7ElXckDTPw","Ordered Takoyaki and it was amazing!  Quick pickup and great food!",1
"2179","ETZK5PuCsVfQ7ElXckDTPw","Great food and service! I ordered the pad Thai and satay chicken. Delicious",2
"2180","9iSoPNBV54dj6L0rxO4RWw","I liked it!  Only had drinks but spoke to people at bar eating & they gave it",1
"2181","9iSoPNBV54dj6L0rxO4RWw","Looked forward to coming here.
Food was just okay
Too expensive...",2
"2182","wJcIX3OUTQ0DleS9JJyX9A","On a date and want an awesome tour of sweet, spicy and savory sushi? Order the Mayflower and start your happy sushi dance!",1
"2183","wJcIX3OUTQ0DleS9JJyX9A","I ordered sushi dinner  about 8pm.It's not very fresh. There is soybean source on one sushi. Fish meat dosent look clean。",2
"2184","B_s6WPsZjg3zDXTdyFNRJQ","Pan seared sea bass was flaky & tasty.",1
"2185","B_s6WPsZjg3zDXTdyFNRJQ","Had a tremendous time.  Ate at the bar, great views!  The filet was absolutely delightful & the wine super! Had chopped salad & hash browns as my side & they were equally delicious!  On top if it all, our bartender (Rick)& his manager (Savannah) made our experience just so much fun!  I can't wait to come back!",2
"2186","Ylc02u7HhDj0mnxeGt0y5Q","such bad service. my boyfriend and i never complain to managers. you'd expect the waitresses to be trained enough to handle customers during a rush. waited 30 minutes for a plate of yaki udon that actually never reached the chefs. complained to the manager and that's when they decide to give my boyfriend his sushi. first time here, we're never coming back.",1
"2187","Ylc02u7HhDj0mnxeGt0y5Q","You lower your expectations at a place that's all you can eat, but you at least expect that they won't lose your order. And if that happens, you expect them to apologize. But...
Bad table service, lots of impatient customers in the same boat as our table for 3. Mediocre food when it finally arrived.",2
"2188","_zFPLUe3vljr5__jr9ix8A","This place suffers from being in a poor location. The food is great, atmosphere is great...this place should be packed nightly. Don't shy away because it seems like the parking lot is empty...I think a lot of people do take out here just like me!",1
"2189","_zFPLUe3vljr5__jr9ix8A","Went there tonight and received the worst service I've ever had in my entire life. First it took about 20 minutes for us to place our order and another hour and a half for our food to come out. They messed up our order the first time and had to bring it back. All together we were there for about three hours before we had eaten our dinner. Very disappointing.",2
"2190","xfmXbvTrtmfGxySJQ2TRXQ","Great menu, nice presentation and portion size.",1
"2191","xfmXbvTrtmfGxySJQ2TRXQ","Great sushi, good prices, and excellent service.",2
"2192","FI3YHJWl7ZvBsC5OdcnJVA","Late night happy hour from 10-midnight, apps half off!",1
"2193","FI3YHJWl7ZvBsC5OdcnJVA","Fried tofu may sound strange but it's super yummy!! The Thai bomb is also rad. Love sitting in the window seats to people watch!",2
"2194","9u_CujntiNgp_HjY7-MtBg","They charge you for their spicy mayo sauce and don't tell you before hand",1
"2195","9u_CujntiNgp_HjY7-MtBg","The most disgusting sushi ever. The whole restaurant smell really bad. Even though the service was fast, the food was not fresh. I couldn't even eat the salad.",2
"2196","qQpgF5fGMTulUUtjzlsnwg","Quick nice super friendly. About like snow Fox sushi",1
"2197","qQpgF5fGMTulUUtjzlsnwg","Buy any 3 rolls get 1 soda or miso for free~
Buy 1 sake get 1 for free~
Currently closed every Tuesday!",2
"2198","ZlxTQ7SMqv7-ZGoQQCEB7g","Available on Grubhub.   Large portions and decent food for a strip mall takeout joint.",1
"2199","ZlxTQ7SMqv7-ZGoQQCEB7g","Excellent spicy crab roll.",2
"2200","awXHpCap6VJmoohT9MfSbQ","Amazing!!!!!",1
"2201","awXHpCap6VJmoohT9MfSbQ","Delicious, ingredients were very fresh and the tuna was delicious!!",2
"2202","6OF9yoo-eAQEh5-9WQVi_w","Love that u can get stuff cooked fresh,",1
"2203","6OF9yoo-eAQEh5-9WQVi_w","Don't eat the crab!!!!",2
"2204","dNmqRPHBys4dWH4nReO7MA","Gorgeous night for patio and iced tea. Yup. Iced tea.",1
"2205","dNmqRPHBys4dWH4nReO7MA","KY Bourbon Barrel Ale. $1 per 1% of ABV. WORTH IT.",2
"2206","n4GDJsQAyBrcWduMjcJ-4g","BYOB. Parking lot. Inexpensive, delicious sushi as low as $2 a roll. Lots of veg options. Hibachi tables too. If only they would open one in the city.",1
"2207","n4GDJsQAyBrcWduMjcJ-4g","Great prices, generous portions and taste great! Just don't forget BYOB",2
"2208","bVwshpRymmsAGlmXTj-bGA","So just had take out again...I had the Dry Pepper Chicken AGAIN and it was just as delicious as the first time!!! My wife had the Penang Seafood Fried Rice which was out of this world!!! Love this place!!!!!",1
"2209","bVwshpRymmsAGlmXTj-bGA","Everything we had tonight was incredible! You could taste the layers of flavors!!

Rock shrimp tempura, wonton soup, chicken pad Thai and BBQ Spare Ribs! This is our new go to spot for Asian food!!",2
"2210","DvjHIAvc9aeL6-MmMiQ28Q","BYOB :) lunch specials until 4pm. 10% Senior discount.",1
"2211","DvjHIAvc9aeL6-MmMiQ28Q","Early bird specials for hibachi table when seated before 7 pm. It's like taking 30% off!",2
"2212","xRi-j1-vJgaCHZX6QwY4KQ","Best sushi in Medford! Love the speciality rolls, fish is so fresh!",1
"2213","xRi-j1-vJgaCHZX6QwY4KQ","Wow. Amazing food and great portion sizes! Nice gem in tabernacle!",2
"2214","dTQMTapGnbSzoQR7BUywxw","This is a hidden gem here! They don't advertise & this is an awesome authentic Thai restaurant.   Must try is the Panang Curry w chicken or pork.   If you don't like really hot, you might want to order ""heat 1"" for the first time.  Live on the beach so I get takeout as the place is somewhat dark but food is fabulous!",1
"2215","dTQMTapGnbSzoQR7BUywxw","Penang Curry is excellent!! Fresh rolls were a bit chewy but good. Ambiance is dark & quiet but with pretty decor & friendly staff.",2
"2216","Ikqc5tNLqyCafgcOXaZ0Ng","Can't go wrong with anything here.  An absolute must if you're in the mt airy or chestnut hill area.  Every bit as skilled and tasty as any downtown establishment.",1
"2217","Ikqc5tNLqyCafgcOXaZ0Ng","Great happy hour. green ghost co tail and spicy love sushi. good!",2
"2218","Bk_1vsPtOtO0bojfQZQIOw","Great quick eats at a nice pricepoint for Center City. The slowly expanding Korean options are intriguing.",1
"2219","Bk_1vsPtOtO0bojfQZQIOw","ten minutes till close and we politely asked if they were still takin orders. the chef welcomed us! so happy after a long day of packing",2
"2220","P9TGN9z_cCPDJAX7zkFKoA","Lo & L.C. B-day dinner",1
"2221","P9TGN9z_cCPDJAX7zkFKoA","Crab Rangoon app is great.",2
"2222","WBKSV2LxPJvKRPxEfDbVrg","Best sushi we've found in Sparks. Super fast, super friendly.",1
"2223","WBKSV2LxPJvKRPxEfDbVrg","Don't order to go. Rolls are too small for the price. Get AYCE because the sushi REALLY good and is a much better value!!",2
"2224","yUpc_zF_lw_Fqi0gDTFwjQ","I do not dislike anything about this place fantastic food, nice people, reasonably priced and you bring your own sake awesome!",1
"2225","yUpc_zF_lw_Fqi0gDTFwjQ","Love it!  We've become regulars and we're very picky about sushi.  Consistently great sushi and sashimi; try the bamboo roll!  Service is always personable and excellent---highly recommend.",2
"2226","yM7eA2uuH3Ch7OYVj3PKSw","All I can say is absolutely yummy. Don't miss this hidden gem!!",1
"2227","yM7eA2uuH3Ch7OYVj3PKSw","Mediocre sushi. Takes forever to get your order. Go to Sun Sushi, Arigato or Sakana.",2
"2228","214Javnw5dRNaqYiDote5g","The owner here is such a bitch then I can't stand her.  Won't be back.",1
"2229","214Javnw5dRNaqYiDote5g","The seafood lemongrass soup is awesome. Check the items listed in the Thai pages of the menu.",2
"2230","aFspsMR_MbxaOOS58YUGOA","Get the Wasabi Honey Shrimp + Frenchmen Scallops. You won't be disappointed! They use an outside delivery service.",1
"2231","aFspsMR_MbxaOOS58YUGOA","Love it when sushi places have real hot towels, rather than the icky disposable wet wipe kind. Wasabi is one of the former.",2
"2232","HJFubA8SoNsOtNh8IZKt7w","Saturday night and they're out of soft shell crab, shrimp & tuna collar. All items on s la carte menu.",1
"2233","HJFubA8SoNsOtNh8IZKt7w","Don't show up 15 mins before the end of evening happy hour. You will get told there is no more happy hour ayce. Complain to mgr and you are allowed ayce at happy hour, but kitchen is closed so nigiri or raw rolls only.",2
"2234","FWaU544E0DNj3mkjlKif_Q","Happy hour! My mom and I ordered spicy California rolls, Mexican rolls, and tuna manguro (sp?) and what would have been a $20+ bill, went down to $11.25! The stuff is friendly, food is great, and love the price!",1
"2235","FWaU544E0DNj3mkjlKif_Q","Happy Hour: Monday-Thursday 11-7pm Friday-Saturday 11-5pm half price sushi, hot sake, beer and sake bombs!!",2
"2236","qHJbcBFjNM2Pf-cmWw7OqQ","Spice level is spot-on here! I ordered a ""medium-plus"" and it was perfect! Just slightly hotter than medium. Other Thai places have disappointed me with their spice level being off (e.g. Hot ends up being a meh medium spicy). But this place rocks!",1
"2237","qHJbcBFjNM2Pf-cmWw7OqQ","The Tom Yum soup is so tasty...yummy, fresh, clean flavors. Highly recommend. Also, the duck is delicious!  Cooked perfectly with cashews, mushrooms, baby corn, and sweet and sour sauce...yum! Highly, highly recommend this place.",2
"2238","51YfncbIi2gVOJEJUd_8qg","Waitstaff is bad, too much playing around and not fast, attention to detail service. Feels more like they're waiting for you to grab them.

Dang guys, would love to see you succeed but honestly this place needs outside consulting to fix it.

Watery wasabi... Common, take a hint from sushi teri and other ""cheap price"" models. It doesn't work.

Frozen crappy dumplings.. YUCK",1
"2239","51YfncbIi2gVOJEJUd_8qg","Great customer service!! Amazing food. Quick and delicious:) bring your friends!",2
"2240","wFHz88EklQKK3qah4rSLJw","Love the chicken parm & the fried cheese sticks. Gets too loud on weekends. Must try the strawberry butter w/hot rolls.",1
"2241","wFHz88EklQKK3qah4rSLJw","It's a been awhile but the Margarita Pizza is Fabulous! The basil is so fresh & delectable... Perfect time 7pm on a Thursday for a business casual meeting.",2
"2242","-lLEaycKOdFoPALPL33NFA","Lovely lunch with my nicer half",1
"2243","-lLEaycKOdFoPALPL33NFA","Sushi tasted good but rolls were very poorly rolled and fell apart easily.",2
"2244","h-2kc8CGAbGdAxeXc_Xq8g","Food here is not authentic... Service is poor.. And it's not very clean! Samgyeupsal was full of water and shriveled once cooked. Bulgogi pork was the incorrect cut and very bland. First and last time here. Better off going to Mamma's. Also they charge for everything.. extra lettuce, green onion..",1
"2245","h-2kc8CGAbGdAxeXc_Xq8g","Discovered Korean BBQ (you cook it yourself at the table).  Beef tongue tender and fun to cook.  Six delicious sides.  Ozeki unfiltered sake is quickly moving into a Fave category.  Seafood pancake a pleaser for kids and adults.",2
"2246","OOv7OvZlExF2Z3Q569RtEw","Loyalty Stamp Card: Buy 6 Boba Drinks, Get the 7th Free!",1
"2247","OOv7OvZlExF2Z3Q569RtEw","Cool delicious healthy joint",2
"2248","4X_-18QYn1mitVpaeua1CQ","Try the miso soup which is hard to find on the menu but delicious.",1
"2249","4X_-18QYn1mitVpaeua1CQ","My go-to take out sushi place in Philly. Quick service and decent fish. Good sashimi deal.",2
"2250","Ln_LEQt8yx1GX5hHuLR8qA","Awesome service and delicious sushi!!!!! Frequent customer!",1
"2251","Ln_LEQt8yx1GX5hHuLR8qA","Always let Chef Jae select your sushi, he takes immense pride in the quality of his fish.",2
"2252","bvH082kC-JH0iL7QutCLJg","Staff are very happy and love to share their yummy food!!",1
"2253","bvH082kC-JH0iL7QutCLJg","They're closing their business on March 30th 2017. So sad because their papaya salad was the best!! :(",2
"2254","nxdtFZh00Bdzf_OUNYdhYg","Awesome! Clean broth, flaky Banh Mi. And its only 4 miles from me!",1
"2255","nxdtFZh00Bdzf_OUNYdhYg","Going to try the fresh spring roll! And the pho is pretty good. Mmm tripe and tendon!",2
"2256","BXVmIZlRe4n7v_WH8zzVjg","Quality has plummeted drastically in last 12 months.",1
"2257","BXVmIZlRe4n7v_WH8zzVjg","Never order a steak here because they can't get it right!
Be prepared to stay the night when dining since service is so horrific and understaffed.",2
"2258","0bVcCefYVtvU8MjXC5Na_Q","Not as good as the St. Louis locations I have tried in Clayton and on Washington.",1
"2259","0bVcCefYVtvU8MjXC5Na_Q","Don't waste your time or money  on this place .",2
"2260","RGzIHIhOIZzsjLRVDvSjRQ","$10 lunch special - starter and a choice of any two items on the featured roll or onigiri lunch menu",1
"2261","RGzIHIhOIZzsjLRVDvSjRQ","Very good sushi, highly recommended by me lol. Louies the Annie roll. BYOB GREAT.",2
